업소명,소재지,위도,경도
덤브치킨(부산 레이카운티점),부산광역시 연제구 아시아드대로 39(레이카운티 2단지 상가 147호 거제동),35.18998717,129.0660667
네네치킨 연산토곡점,부산광역시 연제구 과정로132번길 32(연산동),35.18305754,129.1089487
네네치킨 시청점,부산광역시 연제구 중앙대로1038번길 64(1층 연산동),35.17912431,129.0804165
네네치킨,부산광역시 연제구 거제천로230번길 25(연산동),35.19067115,129.0824252
냠냠숯불두마리치킨 연산점,부산광역시 연제구 연동로13번길 9-1(1층 연산동),35.18783775,129.0937847
남썬치킨 연산배산역점,부산광역시 연제구 연수로 228(연산동),35.1733009,129.0954998
김종구식맛치킨·전기바베큐 옛날통닭 부산시청점,부산광역시 연제구 신촌로 12(케이에이치마이우스 1층 102호 연산동),35.18258591,129.0773553
김종구식맛치킨.전기바베큐 옛날통닭 부산연산자이점,부산광역시 연제구 쌍미천로 151(연산동),35.18619432,129.087109
김종구식맛치킨.전기바베큐 옛날통닭 부산 연제이마트점,부산광역시 연제구 연수로 96(1층 연산동),35.17516876,129.0812533
"김종구식맛치킨, 전기바베큐 옛날통닭 사직아시아드점",부산광역시 연제구 아시아드대로 93(거제동),35.192921,129.0665992
김종구식맛치킨 전기바베큐 옛날통닭 부산연산토곡점,부산광역시 연제구 과정로 102(1층 일부호 연산동),35.18056628,129.1073558
김종구식맛치킨 교대역점,부산광역시 연제구 세병로 80(1층 거제동),35.19555352,129.0827756
기영이 숯불두마리치킨 부산연산점,부산광역시 연제구 연안로13번길 87(1층 연산동),35.18878886,129.1022081
굽네치킨연산1동점,부산광역시 연제구 쌍미천로 167(연산동),35.18766291,129.0871835
교촌치킨연산2호점,"부산광역시 연제구 중앙대로 1164(1층 점포101호 연산동, 삼익아파트)",35.19138455,129.0812708
교촌치킨(연산4호점),부산광역시 연제구 과정로 280-1(1층 연산동),35.18830681,129.0967336
교촌치킨 연산3호점,부산광역시 연제구 연수로 199(연산동),35.17402951,129.0926773
교촌치킨 연산1호점,부산광역시 연제구 과정로 133(1층 연산동),35.18336515,129.1068558
교촌치킨 시청점,부산광역시 연제구 거제천로 147(거제동),35.18684885,129.0764125
교촌치킨,부산광역시 연제구 아시아드대로 95(1층 거제동),35.19315553,129.0665803
공만치킨 시청점,부산광역시 연제구 신촌로 35-3(연산동),35.18339248,129.0748407
골치킨,부산광역시 연제구 쌍미천로155번길 33(연산동),35.18656149,129.0853681
거제점 굽네치킨,부산광역시 연제구 중앙대로 1167(중앙빌딩 1층 거제동),35.19172147,129.0798807
DK동키치킨(연산점),부산광역시 연제구 쌍미천로 79(연산동),35.1797211,129.0882523
B.H.C치킨연산점,부산광역시 연제구 거제천로 258(연산동),35.19161023,129.0852596
2피자1치킨상회 거제사직점,부산광역시 연제구 월드컵대로187번길 29(1층 거제동),35.18653425,129.0752994
훌랄라참숯바베큐치킨 부산명지국제신도시점,부산광역시 강서구 명지국제6로 222(서하빌딩 1층 101호 명지동),35.09520993,128.9228664
홍치킨풋,"부산광역시 강서구 신호산단2로49번길 15(104호 신호동, 럭키빌딩)",35.08473305,128.878357
호식이두마리치킨 명지점,부산광역시 강서구 명지오션시티8로12번길 14(1층 일부호 명지동),35.08727862,128.9108124
호식이두마리치킨 강서지사점,부산광역시 강서구 과학산단로334번나길 27(1층 일부 지사동),35.1505152,128.8342313
해피치킨,"부산광역시 강서구 명지오션시티4로 81(109호 명지동,세정프라자)",35.0816961,128.9039624
피자나라치킨공주 김해공항점,부산광역시 강서구 공항로811번길 38(1층 대저2동),35.18028155,128.9557883
피자나라치킨공주 국제신도시점,부산광역시 강서구 명지국제2로28번길 8(더프라임 117호 명지동),35.09340146,128.9081168
치킨신드롬 명지점,"부산광역시 강서구 명지오션시티11로 84(B동 102호 명지동, 롯데캐슬상가)",35.08399608,128.9049858
치킨신드롬 명지국제점,부산광역시 강서구 명지국제8로 282(진우빌딩 1층 105호 명지동),35.09734142,128.9235047
치킨신드롬 강서구청점,부산광역시 강서구 대저로 274(대저1동),35.21258603,128.9818573
청년숯불두마리치킨,부산광역시 강서구 명지국제8로 287(1층 105호 명지동),35.09796733,128.9241698
처갓집양념치킨 지사동점,부산광역시 강서구 과학산단로334번길 7(유진프라자 101호 지사동),35.14949855,128.8326405
처갓집양념치킨 신호동점,부산광역시 강서구 신호산단3로 66(삼성빌딩 1층 101호 신호동),35.08719032,128.8800941
처갓집양념치킨 명지오션시티점,"부산광역시 강서구 명지오션시티10로 114(114동 B106호 명지동, 명지오션시티삼정그린코아)",35.08633387,128.9081809
처갓집양념치킨 명지국제신도시점,부산광역시 강서구 명지국제5로 14(서진빌딩 1층 101호 명지동),35.09518815,128.9198062
처갓집양념치킨 공항점,"부산광역시 강서구 공항진입로42번길 20(2층 대저2동, 해성스포렉스)",35.18330019,128.9502023
찐이야 숯불두마리치킨 명지금강점,"부산광역시 강서구 명지국제5로 109(211동 104호 명지동, 명지2차 금강펜테리움 센트럴파크)",35.10421595,128.9191948
찐불이 찐숯불 두마리치킨,부산광역시 강서구 명지국제2로28번길 8(1층 113호 명지동),35.09340146,128.9081168
지코바치킨 명지1호점,부산광역시 강서구 명지오션시티8로 9(1층 명지동),35.08748858,128.9116592
지코바양념치킨 명지국제신도시점,부산광역시 강서구 명지국제8로 234(정우빌딩2차 1층 116호 명지동),35.09790316,128.918389
자담치킨 명지점,부산광역시 강서구 명지국제1로 56-1(플러스타워 122호 명지동),35.09368338,128.9053781
이춘봉 인생치킨 부산신호점,부산광역시 강서구 신호산단2로27번길 3(1층 110호 신호동),35.08669327,128.8777858
월드치킨,부산광역시 강서구 명지새동네길1번길 26(명지동),35.10959314,128.9315411
썬더치킨,부산광역시 강서구 신호산단5로 53-1(신호동),35.08347564,128.8789685
숯양두마리치킨,부산광역시 강서구 명지국제1로 60-1(SR빌딩 1층 122호 명지동),35.0942418,128.9054391
성실치킨,부산광역시 강서구 명지오션시티8로34번길 8(명지동),35.08553084,128.9106833
"비에이치씨치킨(BHC) 부산범방점, 홍화루",부산광역시 강서구 범방3로 84(1층 범방동),35.15036432,128.8821797
바야바야치킨,"부산광역시 강서구 명지오션시티10로 114(114동 B105호 명지동, 명지오션시티삼정그린코아)",35.08633387,128.9081809
바른치킨 부산신호점,부산광역시 강서구 신호산단5로 51-1(신호동),35.08347747,128.8787163
바른치킨 부산국제명지점,"부산광역시 강서구 명지국제5로 141(301동 101호 명지동, 명지 협성휴포레)",35.10752754,128.9211187
문진옥 숯불바베큐치킨 명지점,"부산광역시 강서구 명지국제13로38번길 11(323동 102호 명지동, 부산 명지 중흥S-클래스 더 테라스)",35.10986982,128.9236681
몽이두마리치킨 명지점,부산광역시 강서구 명지국제1로 56-1(플러스타워 1층 113호 명지동),35.09368338,128.9053781
명지점 굽네치킨,부산광역시 강서구 명지오션시티4로 90(102호 명지동),35.08092618,128.9032521
멕시카나치킨(명지국제신도시점),부산광역시 강서구 명지오션시티8로16번길 4(1층 명지동),35.08714045,128.9112057
맥시칸치킨,부산광역시 강서구 낙동북로135번길 15(1층 일부 강동동),35.21666243,128.9442538
땅땅치킨 명지신도시점,부산광역시 강서구 명지오션시티1로 173(청산오션타워 102호 명지동),35.0799016,128.9040523
동키치킨 명지점,부산광역시 강서구 명지오션시티8로34번길 14(명지동),35.08552381,128.91042
동근이숯불두마리치킨명지점,"부산광역시 강서구 명지오션시티1로 173(1층 117호 명지동, 명지청산오션타워)",35.0799016,128.9040523
맥시칸 치킨,"부산광역시 해운대구 양운로 182(좌동, 두산동국주상가 지하10호)",35.17870621,129.1699412
굽네치킨개금점,"부산광역시 부산진구 개금온정로17번길 47-5(개금동,18)",35.15478667,129.0223415
네네치킨수민점,"부산광역시 동래구 명륜로75번길 31(수안동,새동래아파트 상가라동20,21호)",35.19997879,129.0828344
네네치킨(명장점),부산광역시 동래구 명안로86번길 30(명장동),35.20387,129.1060471
네네치킨,부산광역시 동래구 사직북로57번길 53(사직동),35.19764828,129.0589633
냠냠숯불두마리치킨 사직점,부산광역시 동래구 쇠미로129번길 5-3(1층 온천동),35.20274099,129.0600068
남썬치킨 미남점,부산광역시 동래구 아시아드대로228번길 22(1층 온천동),35.20358908,129.0681116
남다른 썬치킨 온천2호점,부산광역시 동래구 금강로 88(온천동),35.21689025,129.0786328
꾸브라꼬숯불두마리치킨 사직점,부산광역시 동래구 석사로17번길 48(1층 사직동),35.20032343,129.060217
김종구식맛치킨·전기바베큐 옛날통닭 부산사직쌍용예가점,부산광역시 동래구 사직로70번길 46(1층 사직동),35.19730745,129.0577399
김종구식맛치킨·전기바베큐 옛날통닭 부산미남점,부산광역시 동래구 충렬대로 110(1층 일부호 온천동),35.20644214,129.0726738
땅땅치킨 좌동점,부산광역시 해운대구 좌동로 116(1층 좌동),35.17325247,129.1774156
김종구식맛치킨·전기바베큐 엣날통닭 부산명장점,부산광역시 동래구 명장로 60-1(1층 명장동),35.20453289,129.1074838
"김종구식맛치킨,전기바베큐옛날통닭온천장점","부산광역시 동래구 온천장로65번길 9(근린생활시설상가동 1층 126호 온천동, 동래 3차 SK VIEW)",35.21642892,129.0798239
"김종구식맛치킨,전기바베큐옛날통닭 낙민중앙점",부산광역시 동래구 온천천로399번길 29(1층 낙민동),35.19419392,129.0966151
기영이숯불두마리치킨 부산사직점,부산광역시 동래구 미남로 76(1층 온천동),35.20088647,129.069976
기영이 숯불두마리치킨 부산온천점,부산광역시 동래구 금강로 94(2층 온천동),35.21714064,129.0788558
굽네치킨(수민점),부산광역시 동래구 온천천로285번길 28(수안동),35.19624195,129.0864194
굽네치킨(부산온천점),부산광역시 동래구 중앙대로1335번길 21(온천동),35.20664193,129.0765642
굽네치킨 온천3동점,부산광역시 동래구 충렬대로86번길 31(온천동),35.20540818,129.0703429
굽네치킨 부산명장점,부산광역시 동래구 명서로 169-1(1층 명장동),35.20773139,129.102706
굽네치킨 명륜점,부산광역시 동래구 명륜로 206(1층 명륜동),35.21207313,129.083083
굽네치킨 낙민점,부산광역시 동래구 안남로 69(1층 안락동),35.19404724,129.0998634
굽네치킨,부산광역시 동래구 충렬대로457번길 21(1층 안락동),35.19654468,129.1086819
구이팔팔숯불치킨(사직점),부산광역시 동래구 미남로116번길 75(온천동),35.20503746,129.0735228
교촌치킨사직2호점,부산광역시 동래구 사직로 60(1층 사직동),35.1956175,129.0592663
교촌치킨(수안점),부산광역시 동래구 명륜로 78-1(1층 수안동),35.2010105,129.0843855
교촌치킨 온천점,부산광역시 동래구 아시아드대로 212-1(1층 온천동),35.20297098,129.0666539
교촌치킨 온천1호점,부산광역시 동래구 금강공원로 29-2(온천동),35.21885,129.08124
교촌치킨 사직1호점,부산광역시 동래구 미남로 64(1층 사직동),35.19985551,129.0703578
교촌치킨 명륜점,부산광역시 동래구 동래로79번길 15(1층 명륜동),35.20895085,129.08146
교촌치킨,부산광역시 동래구 충렬사로 81(국제파크상가동 106호 명장동),35.20554036,129.0998099
교촌치킨,부산광역시 동래구 안남로 77(안락동),35.19392319,129.1006194
교촌치킨,부산광역시 동래구 동래로 128(복천동),35.20584872,129.085636
bhc치킨 사직미남점,부산광역시 동래구 여고북로123번길 6(온천동),35.20148281,129.0718507
DK치킨,부산광역시 동래구 충렬대로108번길 46(온천동),35.20462901,129.0728256
DK동키치킨 부산온천장점,"부산광역시 동래구 금강공원로20번길 46(온천동,외6필지)",35.22108322,129.0834995
BHC치킨 안락점,부산광역시 동래구 안락로 27(안락동),35.20066159,129.1000625
BHC치킨,부산광역시 동래구 사직북로34번길 6(사직동),35.19888012,129.060341
호식이두마리치킨가야점,부산광역시 부산진구 가야공원로52번길 4(1층 가야동),35.14873866,129.0297394
호식이두마리치킨(전포점),부산광역시 부산진구 서전로67번길 21(1층 전포동),35.15863707,129.0670619
호식이두마리치킨 연지초읍점,부산광역시 부산진구 동평로265번길 69(1층 연지동),35.17387456,129.0553062
호식이두마리치킨 양정점,부산광역시 부산진구 진연로9번길 68(1층 양정동),35.17603426,129.0721199
피자일병치킨병장 놈X4바삭한놈들,부산광역시 부산진구 가야대로703번나길 7(당감동),35.15808675,129.0475176
피자일병 치킨병장 놈X4 바삭한놈들,부산광역시 부산진구 부전로 130-9(1층 부전동),35.16090538,129.0561263
